,date,open,close,high,low,volume,code
2437,2017-06-16,43.908,44.479,44.936,43.908,807231.0,601318
2438,2017-06-19,44.727,46.251,46.317,44.47,808481.0,601318
2439,2017-06-20,46.451,45.812,46.603,45.403,616355.0,601318
2440,2017-06-21,46.003,47.079,47.203,45.298,849757.0,601318
2441,2017-06-22,46.86,46.803,48.07,46.717,1146464.0,601318
2442,2017-06-23,46.898,47.355,47.527,46.47,873719.0,601318
2443,2017-06-26,47.613,47.355,48.355,47.003,953192.0,601318
2444,2017-06-27,47.336,47.546,47.574,46.603,780835.0,601318
2445,2017-06-28,47.336,46.298,47.374,46.241,691322.0,601318
2446,2017-06-29,46.479,47.584,47.67,46.079,753228.0,601318
2447,2017-06-30,47.432,47.251,47.813,46.936,598630.0,601318
2448,2017-07-03,47.432,46.613,47.432,46.241,563199.0,601318
2449,2017-07-04,46.479,45.641,46.517,45.632,683920.0,601318
2450,2017-07-05,45.717,48.022,48.289,45.717,1272537.0,601318
2451,2017-07-06,48.022,48.946,49.527,47.689,1137814.0,601318
2452,2017-07-07,48.717,48.584,49.165,48.127,533925.0,601318
2453,2017-07-10,48.594,48.698,49.489,48.279,570776.0,601318
2454,2017-07-11,48.922,49.326,50.077,48.729,699539.0,601318
2455,2017-07-12,49.452,48.729,50.549,48.546,870117.0,601318
2456,2017-07-13,49.086,49.711,49.933,48.941,665342.0,601318
2457,2017-07-14,49.769,50.809,50.828,49.394,707791.0,601318
2458,2017-07-17,51.04,51.897,53.043,50.472,1408791.0,601318
2459,2017-07-18,51.608,51.483,52.244,50.559,879029.0,601318
2460,2017-07-19,51.685,51.839,52.456,51.136,771180.0,601318
2461,2017-07-20,51.56,52.003,52.138,50.857,659198.0,601318
2462,2017-07-21,51.223,50.029,51.3,49.971,1294791.0,601318
2463,2017-07-24,50.145,50.655,51.127,49.76,904595.0,601318
2464,2017-07-25,50.665,50.366,51.079,50.241,506834.0,601318
2465,2017-07-26,50.164,49.962,50.549,49.374,657610.0,601318
2466,2017-07-27,49.923,50.414,50.78,49.192,667132.0,601318
2467,2017-07-28,50.26,49.962,50.511,49.875,491294.0,601318
2468,2017-07-31,49.952,50.087,50.684,49.5,616005.0,601318
2469,2017-08-01,50.26,52.812,52.86,50.26,1147936.0,601318
2470,2017-08-02,52.773,52.032,52.783,51.878,723817.0,601318
2471,2017-08-03,52.032,50.954,52.456,50.915,565311.0,601318
2472,2017-08-04,51.021,50.01,51.214,49.923,666087.0,601318
2473,2017-08-07,49.981,50.376,50.877,49.615,523852.0,601318
2474,2017-08-08,50.357,50.501,50.607,49.981,367322.0,601318
2475,2017-08-09,50.405,50.125,50.877,50.068,410734.0,601318
2476,2017-08-10,50.135,48.845,50.501,48.633,846423.0,601318
2477,2017-08-11,48.335,47.738,48.845,47.69,828145.0,601318
2478,2017-08-14,48.132,48.614,49.105,47.795,791494.0,601318
2479,2017-08-15,48.912,49.009,49.644,48.72,680849.0,601318
2480,2017-08-16,48.96,49.307,49.384,48.652,340851.0,601318
2481,2017-08-17,49.557,49.201,49.904,48.98,374711.0,601318
